municode,iid,choice1,blue1,win1,group,grpmem,cogrpmem,idgroup,choice2,blue2,win2,renegade,renegadewin,head,urbr_2,female,yage,ysch,married,tcons,lcons,survhhsz,familyoutdeg,friendsoutdeg,insample
53,5340,3,1,7200,1,3,2,5313,3,1,7200,0,0,0,0,1,31,4,1,607329.06,13.316826,8,0,1,1
53,5344,1,0,3000,1,7,6,5314,3,0,2400,0,0,1,0,0,37,10,1,354604.09,12.778757,8,0,1,1
53,5346,1,0,3000,1,7,6,5314,4,1,9000,0,0,0,0,1,38,7,1,290127.59,12.578076,5,0,7,1
53,5343,4,1,9000,1,7,6,5314,2,0,2700,0,0,0,0,1,35,8,1,617626.88,13.33364,7,0,3,1
53,5349,4,1,9000,1,7,6,5314,3,0,2400,0,0,0,0,1,44,10,1,680463.69,13.43053,9,2,4,1
53,5347,4,0,1800,1,7,6,5314,1,0,3000,0,0,1,0,1,57,2,1,479814.81,13.081156,10,0,0,1
53,5345,4,1,9000,1,7,6,5314,4,1,9000,0,0,0,0,1,39,7,1,739742.44,13.514057,8,2,3,1
53,5350,3,0,2400,1,3,2,5315,6,1,12000,0,0,1,0,1,39,3,1,1237760.6,14.028814,8,1,0,1
53,5351,3,1,7200,1,3,2,5315,3,1,7200,0,0,0,0,1,40,7,1,437972.88,12.989912,11,1,3,1
53,5352,5,0,1000,1,3,2,5315,6,1,12000,0,0,0,0,1,44,0,1,305579.09,12.629964,12,0,0,1
53,5353,2,1,5700,1,2,1,5316,1,0,3000,0,0,0,0,1,69,4,0,300714.84,12.613917,8,0,0,1
53,5354,4,1,9000,1,2,1,5316,6,1,12000,0,0,1,0,0,37,0,1,543172.25,13.205182,7,0,0,1
53,5355,4,0,1800,1,4,3,5317,6,0,0,0,0,0,0,1,36,3,1,283006.91,12.553226,7,0,3,1
53,5356,4,1,9000,1,4,3,5317,2,1,5700,0,0,1,0,1,60,0,0,277226.09,12.532589,11,0,1,1
53,5358,4,1,9000,1,4,3,5317,3,1,7200,0,0,0,0,1,30,8,1,402511.28,12.905478,7,0,0,1
53,5357,6,1,12000,1,4,3,5317,6,1,12000,0,0,1,0,1,56,4,1,406474.75,12.915277,11,0,3,1
53,5359,3,1,7200,1,2,1,5318,3,1,7200,0,0,0,0,1,39,4,1,221684.48,12.309011,8,0,1,1
53,5360,6,1,12000,1,2,1,5318,6,1,12000,0,0,1,0,1,48,10,0,428200.5,12.967347,7,0,3,1
54,5403,5,1,11000,1,5,4,5401,4,1,9000,0,0,0,0,1,34,5,1,112867.84,11.633973,5,0,1,1
54,5404,6,1,12000,1,5,4,5401,6,1,12000,0,0,0,0,1,33,11,1,348350.97,12.760965,7,0,4,1
54,5402,3,1,7200,1,5,4,5401,4,0,1800,0,0,0,0,1,43,10,1,298132.66,12.605294,5,1,3,1
54,5405,3,1,7200,1,5,4,5401,6,1,12000,0,0,0,0,1,26,3,1,974541.5,13.789722,18,0,3,1
54,5401,2,1,5700,1,5,4,5401,4,1,9000,1,1,1,0,1,33,5,0,307597.63,12.636548,9,0,1,1
54,5408,3,0,2400,1,6,5,5402,5,1,11000,0,0,0,0,1,48,5,1,317815.81,12.669228,11,0,0,1
54,5409,4,0,1800,1,6,5,5402,6,1,12000,0,0,1,0,1,51,3,0,353121.38,12.774567,9,0,0,1
54,5406,2,0,2700,1,6,5,5402,6,1,12000,0,0,1,0,1,44,8,0,310258,12.64516,13,0,1,1
54,5410,3,0,2400,1,6,5,5402,2,0,2700,0,0,1,0,0,40,9,1,707597.88,13.469631,10,1,4,1
54,5407,6,1,12000,1,6,5,5402,6,1,12000,0,0,1,0,0,47,6,1,213136.39,12.269688,5,0,4,1
54,5411,3,0,2400,1,6,5,5402,1,0,3000,0,0,0,0,1,56,0,1,697720.31,13.455574,20,1,2,1
54,5413,5,1,11000,1,5,4,5403,5,0,1000,0,0,0,0,1,30,4,0,408165.75,12.919429,8,0,2,1
54,5412,1,0,3000,1,5,4,5403,5,1,11000,0,0,0,0,1,25,6,1,511007.75,13.14414,12,0,1,1
54,5415,2,0,2700,1,5,4,5403,5,1,11000,0,0,0,0,1,,,0,965692,13.780601,19,0,2,
54,5416,3,1,7200,1,5,4,5403,3,0,2400,0,0,0,0,1,42,5,1,201493.81,12.213514,7,0,0,1
54,5414,4,1,9000,1,5,4,5403,4,1,9000,0,0,0,0,1,37,6,1,251570.08,12.435477,4,0,0,1
54,5420,4,1,9000,1,4,3,5404,6,1,12000,0,0,1,0,1,49,6,0,442254.75,12.999641,4,1,3,1
54,5418,4,1,9000,1,4,3,5404,6,1,12000,0,0,0,0,1,46,2,1,527419.25,13.175751,8,0,1,1
54,5417,4,1,9000,1,4,3,5404,4,1,9000,0,0,1,0,0,37,8,1,263641.44,12.482346,5,0,1,1
54,5419,6,1,12000,1,4,3,5404,6,1,12000,0,0,0,0,1,43,1,1,401315.47,12.902503,11,0,1,1
54,5425,2,1,5700,1,6,5,5405,6,1,12000,0,0,0,0,0,18,0,0,320590.78,12.67792,5,0,0,1
54,5423,6,1,12000,1,6,5,5405,4,1,9000,0,0,0,0,1,33,3,1,190236.67,12.156024,5,0,0,1
54,5424,6,1,12000,1,6,5,5405,4,1,9000,0,0,0,0,1,38,1,1,401666.81,12.903378,6,0,1,1
54,5421,3,1,7200,1,6,5,5405,4,1,9000,0,0,1,0,1,47,5,1,474458.03,13.069928,10,0,2,1
54,5426,4,1,9000,1,6,5,5405,4,1,9000,0,0,1,0,0,52,0,1,778982.31,13.565743,10,0,5,1
54,5422,6,1,12000,1,6,5,5405,6,1,12000,0,0,0,0,1,44,8,1,462033.19,13.043392,10,0,2,1
54,5427,4,1,9000,1,3,2,5406,4,0,1800,0,0,0,0,1,35,11,1,545013.31,13.208566,8,0,2,1
54,5429,1,0,3000,1,3,2,5406,4,1,9000,0,0,0,0,1,44,11,0,734625.44,13.507116,13,0,1,1
54,5428,4,1,9000,1,3,2,5406,2,0,2700,0,0,0,0,1,34,10,1,671575.88,13.417382,6,0,1,1
54,5432,3,1,7200,1,5,4,5407,3,1,7200,0,0,0,0,1,30,11,1,370573.78,12.822808,6,1,0,1
54,5433,3,1,7200,1,5,4,5407,6,1,12000,0,0,0,0,0,50,11,0,467698.59,13.055579,10,0,1,1
54,5430,1,0,3000,1,5,4,5407,6,1,12000,0,0,0,0,1,50,6,1,242698.66,12.399576,15,1,1,1
54,5434,2,0,2700,1,5,4,5407,3,0,2400,0,0,0,0,1,40,5,1,320536.97,12.677752,11,0,0,1
54,5431,5,1,11000,1,5,4,5407,3,0,2400,0,0,0,0,1,34,8,0,912637.19,13.724093,16,0,0,1
54,5437,6,1,12000,1,5,4,5408,5,0,1000,0,0,1,0,1,48,2,1,554155.25,13.2252,9,1,2,1
54,5436,3,1,7200,1,5,4,5408,5,1,11000,0,0,0,0,1,31,4,1,724874.5,13.493753,13,0,2,1
54,5438,6,1,12000,1,5,4,5408,5,0,1000,0,0,1,0,0,43,7,1,617826.5,13.333963,7,0,4,1
54,5439,1,0,3000,1,5,4,5408,6,1,12000,0,0,0,0,1,26,11,0,92329.711,11.433122,6,0,3,1
54,5435,6,1,12000,1,5,4,5408,5,1,11000,0,0,0,0,1,39,4,1,301678.38,12.617117,10,0,1,1
54,5442,1,0,3000,1,4,3,5409,4,1,9000,1,1,0,0,1,39,10,1,799115.75,13.591261,6,2,0,1
54,5441,4,0,1800,1,4,3,5409,3,1,7200,0,0,0,0,1,27,8,0,310962.81,12.647429,9,1,2,1
54,5443,5,1,11000,1,4,3,5409,2,1,5700,0,0,1,0,1,48,1,0,293509.78,12.589666,7,0,0,1
54,5440,4,1,9000,1,4,3,5409,5,0,1000,0,0,0,0,1,33,8,1,326296.44,12.695561,9,0,3,1
54,5447,4,1,9000,1,5,4,5410,5,1,11000,0,0,1,0,0,49,1,1,896063.63,13.705767,10,0,0,1
54,5444,4,0,1800,1,5,4,5410,5,1,11000,0,0,1,0,0,50,1,1,267074.44,12.495283,5,0,5,1
54,5445,5,1,11000,1,5,4,5410,5,1,11000,0,0,1,0,0,40,9,1,412533.06,12.930072,6,0,3,1
54,5448,4,1,9000,1,5,4,5410,5,1,11000,0,0,0,0,1,25,9,0,654107.5,13.391027,15,1,1,1
54,5446,6,1,12000,1,5,4,5410,6,1,12000,0,0,1,0,0,49,3,1,605495.88,13.313803,7,0,3,1
55,5501,4,0,1800,1,4,3,5501,5,1,11000,0,0,0,0,1,39,0,1,305970.94,12.631246,10,1,2,1
55,5503,5,1,11000,1,4,3,5501,5,1,11000,0,0,0,0,1,28,3,1,256487.41,12.454835,4,1,4,1
55,5502,3,0,2400,1,4,3,5501,3,0,2400,0,0,1,0,1,42,0,0,367317.53,12.813982,7,0,4,1
55,5504,6,0,0,1,4,3,5501,4,1,9000,0,0,0,0,1,28,4,1,412406.56,12.929765,4,1,3,1
55,5506,3,0,2400,1,3,2,5502,2,1,5700,0,0,0,1,1,46,3,1,278932.03,12.538723,5,1,2,1
55,5505,2,0,2700,1,3,2,5502,6,1,12000,0,0,1,1,1,37,2,0,181032.66,12.106433,6,0,2,1
55,5507,2,0,2700,1,3,2,5502,3,1,7200,0,0,0,1,0,16,10,0,277982.03,12.535312,7,0,3,1
55,5513,2,0,2700,1,6,5,5503,2,1,5700,0,0,0,1,1,30,2,1,282113.56,12.550065,6,1,2,1
55,5512,2,0,2700,1,6,5,5503,4,1,9000,0,0,0,1,1,32,1,1,428625.56,12.968339,12,1,3,1
55,5514,4,1,9000,1,6,5,5503,3,0,2400,0,0,0,1,1,36,4,1,301206.09,12.61555,6,2,1,1
55,5508,3,1,7200,1,6,5,5503,3,0,2400,0,0,0,1,1,32,2,1,556667.75,13.229724,7,2,1,1
55,5525,4,1,9000,1,6,5,5503,4,0,1800,0,0,0,1,1,36,1,1,240794.73,12.3917,4,1,2,1
55,5509,4,0,1800,1,6,5,5503,4,1,9000,0,0,0,1,1,38,1,1,298420.44,12.606258,8,2,1,1
55,5517,2,1,5700,1,4,3,5504,3,0,2400,0,0,0,0,1,46,2,1,683214.88,13.434565,9,1,2,1
55,5516,3,0,2400,1,4,3,5504,2,1,5700,0,0,0,1,1,58,2,1,213342,12.270652,4,0,0,1
55,5515,3,0,2400,1,4,3,5504,5,0,1000,0,0,0,1,1,41,1,1,535592.31,13.191129,10,1,0,1
55,5518,3,1,7200,1,4,3,5504,2,1,5700,0,0,0,1,1,53,2,1,526260,13.173551,22,0,0,1
55,5522,1,0,3000,1,4,3,5505,3,1,7200,0,0,0,1,1,31,1,1,271774.59,12.512729,6,0,0,1
55,5511,2,1,5700,1,4,3,5505,4,1,9000,0,0,1,1,1,23,5,1,291519.97,12.582864,10,0,0,1
55,5521,2,1,5700,1,4,3,5505,2,0,2700,0,0,0,1,1,44,3,1,156666.05,11.961872,4,0,0,1
55,5510,5,1,11000,1,4,3,5505,5,1,11000,0,0,0,1,1,37,2,1,468638.41,13.057587,4,2,3,1
55,5524,2,1,5700,1,4,3,5506,4,1,9000,1,1,0,0,1,44,0,0,403831.06,12.908751,12,0,4,1
55,5519,4,0,1800,1,4,3,5506,3,0,2400,1,0,0,1,1,39,1,1,245025.31,12.409117,8,2,1,1
55,5520,2,1,5700,1,4,3,5506,3,0,2400,0,0,0,1,1,50,0,1,170435.27,12.046111,5,2,0,1
55,5523,2,1,5700,1,4,3,5506,5,1,11000,1,1,0,1,1,33,3,1,260186.8,12.469155,4,0,3,1
55,5526,4,1,9000,1,3,2,5507,5,1,11000,1,1,0,1,1,37,1,1,443731.72,13.002975,6,0,3,1
55,5528,2,0,2700,1,3,2,5507,6,1,12000,0,0,1,1,1,46,2,1,547844.56,13.213747,5,0,0,1
55,5527,3,0,2400,1,3,2,5507,5,1,11000,0,0,0,1,1,34,2,1,493275.84,13.108824,6,0,0,1
55,5530,2,1,5700,1,4,3,5508,5,1,11000,0,0,0,1,1,39,1,1,553251.25,13.223568,8,1,2,1
55,5531,3,0,2400,1,4,3,5508,6,1,12000,0,0,0,1,1,37,1,1,830631.81,13.629942,7,1,2,1
55,5532,6,1,12000,1,4,3,5508,6,1,12000,0,0,1,1,1,50,3,0,223685.39,12.317996,11,1,6,1
55,5529,4,1,9000,1,4,3,5508,4,1,9000,0,0,1,1,1,64,0,0,68850.539,11.139693,7,1,3,1
55,5537,6,1,12000,1,2,1,5509,5,1,11000,1,1,0,0,1,27,5,0,674959.94,13.422409,20,3,1,1
55,5538,6,1,12000,1,2,1,5509,5,1,11000,0,0,0,1,1,34,2,1,273402.94,12.518702,11,0,3,1
55,5533,2,1,5700,1,4,3,5510,3,1,7200,0,0,1,0,1,32,2,0,160123.05,11.983698,8,3,1,1
55,5534,3,0,2400,1,4,3,5510,5,1,11000,0,0,1,0,1,48,1,0,105945.59,11.570681,3,3,1,1
55,5536,5,1,11000,1,4,3,5510,6,1,12000,0,0,1,0,0,25,5,1,723576.44,13.491961,7,3,1,1
55,5535,2,1,5700,1,4,3,5510,3,1,7200,0,0,0,1,1,44,0,1,347434.06,12.75833,7,1,1,1
56,5601,3,1,7200,1,6,5,5601,6,1,12000,0,0,0,0,1,18,10,0,448990,13.014756,7,1,0,1
56,5602,3,0,2400,1,6,5,5601,1,0,3000,0,0,0,0,1,48,1,1,426841.41,12.964168,5,1,0,1
56,5606,2,1,5700,1,6,5,5601,6,1,12000,0,0,0,0,0,19,9,0,1063596.4,13.877167,5,0,0,1
56,5604,4,1,9000,1,6,5,5601,6,0,0,0,0,1,0,1,54,0,0,172834.47,12.060089,3,0,0,1
56,5603,2,0,2700,1,6,5,5601,6,1,12000,0,0,1,0,0,73,2,1,984780.63,13.800174,10,0,3,1
56,5605,4,1,9000,1,6,5,5601,6,0,0,0,0,0,0,1,33,2,1,741102.63,13.515894,7,0,1,1
56,5607,4,0,1800,1,2,1,5602,3,0,2400,0,0,1,0,0,28,6,1,386016.38,12.863635,5,1,1,1
56,5608,5,1,11000,1,2,1,5602,5,1,11000,0,0,1,0,0,44,0,1,731863.5,13.503349,6,0,0,1
56,5616,4,1,9000,1,6,5,5603,6,1,12000,0,0,0,0,1,55,1,1,234383.55,12.364714,7,0,3,1
56,5623,5,1,11000,1,6,5,5603,3,0,2400,0,0,1,0,1,45,9,1,579417.06,13.269778,8,0,2,1
56,5622,6,1,12000,1,6,5,5603,1,0,3000,0,0,1,0,1,39,0,0,229036.92,12.341639,5,0,2,1
56,5615,1,0,3000,1,6,5,5603,4,0,1800,0,0,0,0,1,41,5,1,325733.59,12.693835,4,0,1,1
56,5624,4,1,9000,1,6,5,5603,4,1,9000,0,0,0,0,1,36,5,1,318595.81,12.671679,3,0,1,1
56,5609,2,1,5700,1,6,5,5603,2,0,2700,0,0,0,0,1,40,2,1,501114.84,13.124591,6,0,3,1
56,5610,1,0,3000,1,5,4,5604,4,0,1800,0,0,0,0,1,67,2,0,1170385.9,13.972844,9,0,2,1
56,5612,3,0,2400,1,5,4,5604,3,1,7200,0,0,1,0,1,49,1,0,447796.91,13.012095,4,0,1,1
56,5611,4,0,1800,1,5,4,5604,2,1,5700,0,0,0,0,1,36,4,1,371856.91,12.826264,8,0,0,1
56,5613,6,0,0,1,5,4,5604,6,1,12000,0,0,1,0,0,63,12,1,247986.05,12.421127,4,0,1,1
56,5614,2,0,2700,1,5,4,5604,3,1,7200,0,0,1,0,0,40,3,1,426704.22,12.963846,5,1,2,1
56,5618,4,1,9000,1,4,3,5605,4,0,1800,0,0,0,0,1,45,3,1,328360.78,12.701868,5,0,0,1
56,5617,3,1,7200,1,4,3,5605,4,1,9000,0,0,0,0,1,33,3,1,301151.75,12.61537,4,0,0,1
56,5619,4,0,1800,1,4,3,5605,2,0,2700,0,0,0,0,1,30,7,1,1094954.8,13.906223,5,0,0,1
56,5620,3,1,7200,1,4,3,5605,4,0,1800,0,0,0,0,1,33,8,1,407775.06,12.918471,6,0,0,1
56,5626,2,1,5700,1,4,3,5606,4,0,1800,0,0,0,0,1,30,5,1,639424.56,13.368324,5,0,0,1
56,5627,3,0,2400,1,4,3,5606,2,0,2700,0,0,0,0,1,49,0,1,924501.38,13.73701,9,0,0,1
56,5621,3,0,2400,1,4,3,5606,1,0,3000,0,0,0,0,1,20,3,1,329447.91,12.705173,4,0,0,1
56,5625,4,0,1800,1,4,3,5606,6,0,0,0,0,0,0,1,27,4,1,340436.34,12.737984,10,0,0,1
56,5629,4,0,1800,1,5,4,5607,6,0,0,0,0,0,0,1,53,0,1,2548241.8,14.750915,10,0,1,1
56,5630,4,1,9000,1,5,4,5607,1,0,3000,0,0,0,0,1,53,2,1,343542.13,12.747065,5,0,0,1
56,5631,3,0,2400,1,5,4,5607,4,0,1800,0,0,0,0,1,32,11,0,638591.63,13.367021,15,0,0,1
56,5628,4,0,1800,1,5,4,5607,2,0,2700,0,0,0,0,1,48,3,1,501852.22,13.126061,8,0,1,1
56,5632,5,0,1000,1,5,4,5607,5,0,1000,0,0,0,0,1,28,5,1,470673.31,13.061919,5,0,0,1
57,5705,4,0,1800,1,5,4,5701,4,0,1800,0,0,0,1,1,37,2,1,259171.06,12.465243,9,1,1,1
57,5703,1,0,3000,1,5,4,5701,3,0,2400,0,0,0,0,1,44,4,1,221368.66,12.307585,10,0,10,1
57,5704,1,0,3000,1,5,4,5701,3,1,7200,0,0,0,1,1,44,5,1,332664.22,12.714889,5,0,2,1
57,5701,3,0,2400,1,5,4,5701,1,0,3000,0,0,1,0,1,47,0,1,412634.25,12.930317,11,0,5,1
57,5702,1,0,3000,1,5,4,5701,2,1,5700,0,0,0,0,1,51,1,1,830797.94,13.630142,9,0,8,1
57,5708,5,1,11000,1,3,2,5702,4,1,9000,0,0,0,0,1,51,3,1,460416.69,13.039887,7,0,5,1
57,5707,5,0,1000,1,3,2,5702,4,1,9000,0,0,0,0,1,35,5,1,264414.84,12.485274,5,1,6,1
57,5706,2,0,2700,1,3,2,5702,1,0,3000,0,0,0,1,1,24,4,1,404517.88,12.910451,5,0,1,1
57,5712,4,1,9000,1,4,3,5703,5,0,1000,0,0,0,0,1,48,3,1,272720.56,12.516203,5,0,5,1
57,5711,5,0,1000,1,4,3,5703,5,1,11000,0,0,0,0,1,24,11,0,314691.88,12.659349,8,0,6,1
57,5710,4,1,9000,1,4,3,5703,6,1,12000,0,0,0,0,1,42,6,1,272319.09,12.514729,4,0,6,1
57,5709,3,1,7200,1,4,3,5703,5,0,1000,0,0,0,0,1,43,3,1,327759.44,12.700035,7,0,8,1
57,5723,4,1,9000,1,8,7,5704,4,1,9000,0,0,0,0,1,42,0,1,294698.78,12.593709,6,0,6,1
57,5714,3,1,7200,1,8,7,5704,3,0,2400,1,0,1,0,1,36,3,0,302863.78,12.621038,3,0,10,1
57,5724,4,0,1800,1,8,7,5704,3,1,7200,0,0,0,0,1,44,4,1,400523.69,12.900528,5,0,8,1
57,5720,4,1,9000,1,8,7,5704,4,0,1800,0,0,1,0,1,43,0,0,113707.59,11.641385,4,0,8,1
57,5713,3,1,7200,1,8,7,5704,4,1,9000,0,0,1,0,0,53,1,1,408512,12.920277,9,0,11,1
57,5721,3,1,7200,1,8,7,5704,2,1,5700,0,0,0,0,1,37,4,0,422830.47,12.954726,8,1,7,1
57,5722,3,0,2400,1,8,7,5704,3,1,7200,0,0,0,0,1,25,4,1,254886.53,12.448574,4,1,7,1
57,5718,1,0,3000,1,8,7,5704,4,1,9000,0,0,1,0,1,34,4,1,256588.77,12.45523,3,1,10,1
57,5715,4,1,9000,1,4,3,5705,3,0,2400,0,0,1,0,1,51,2,0,241941.28,12.39645,7,0,0,1
57,5717,2,0,2700,1,4,3,5705,3,1,7200,0,0,0,0,1,52,3,1,110997.9,11.617267,6,0,1,1
57,5716,4,1,9000,1,4,3,5705,4,1,9000,1,1,0,0,1,37,3,1,397386,12.892663,5,0,3,1
57,5731,4,0,1800,1,10,9,5706,2,1,5700,0,0,0,0,1,40,0,1,663113.88,13.404702,5,0,7,1
57,5726,5,1,11000,1,10,9,5706,2,1,5700,0,0,1,1,0,43,2,1,422763.22,12.954568,7,0,3,1
57,5729,1,0,3000,1,10,9,5706,5,1,11000,0,0,1,0,0,59,5,1,402324.31,12.905014,4,0,1,1
57,5727,5,0,1000,1,10,9,5706,2,0,2700,0,0,0,0,1,35,6,1,362884.59,12.80184,4,0,4,1
57,5730,4,1,9000,1,10,9,5706,6,0,1000,1,0,,1,,,,,156317.11,11.959642,9,0,0,
57,5732,2,0,2700,1,10,9,5706,1,0,3000,0,0,0,0,1,28,5,1,407146.78,12.916929,5,0,5,1
57,5728,5,1,11000,1,10,9,5706,5,1,11000,0,0,1,1,0,44,6,1,303774.13,12.62404,6,0,1,1
57,5734,1,0,3000,1,10,9,5706,4,1,9000,0,0,0,0,1,30,4,1,343245.94,12.746202,4,0,4,1
57,5733,5,0,1000,1,10,9,5706,4,1,9000,0,0,0,0,1,46,5,1,351571.53,12.770168,9,0,3,1
57,5725,6,1,12000,1,10,9,5706,6,0,0,0,0,1,0,1,35,0,0,43709.617,10.685324,6,0,7,1
58,5802,6,1,12000,1,6,5,5801,6,1,12000,0,0,0,0,1,49,3,1,1074860,13.887701,19,0,2,1
58,5801,4,0,1800,1,6,5,5801,5,1,11000,0,0,0,0,1,32,3,1,400754.28,12.901104,4,0,3,1
58,5805,4,0,1800,1,6,5,5801,2,1,5700,0,0,1,0,1,34,8,1,399067.5,12.896886,5,0,3,1
58,5803,5,0,1000,1,6,5,5801,6,0,0,0,0,0,0,1,41,3,1,245814.09,12.412331,8,0,2,1
58,5818,4,0,1800,1,6,5,5801,5,0,1000,0,0,0,0,0,17,9,0,470860.97,13.062318,6,0,0,1
58,5804,4,1,9000,1,6,5,5801,6,0,0,0,0,1,0,0,42,0,1,367718.91,12.815074,8,0,1,1
58,5806,6,1,12000,1,3,2,5802,6,1,12000,0,0,0,0,1,47,6,1,390373.34,12.874859,12,0,2,1
58,5807,6,1,12000,1,3,2,5802,4,1,9000,0,0,0,0,1,43,2,1,305818.5,12.630747,8,0,1,1
58,5808,2,1,5700,1,3,2,5802,6,1,12000,0,0,0,0,1,46,0,1,445458.31,13.006859,9,0,1,1
58,5811,5,1,11000,1,3,2,5803,6,0,0,0,0,1,0,0,39,4,1,180188.03,12.101756,3,0,3,1
58,5810,5,1,11000,1,3,2,5803,5,1,11000,0,0,0,0,1,47,5,1,364072.31,12.805108,5,0,2,1
58,5809,6,1,12000,1,3,2,5803,6,0,0,0,0,1,0,1,43,5,0,205685.67,12.234104,6,0,1,1
58,5812,5,1,11000,1,3,2,5804,5,0,1000,0,0,0,0,1,41,3,1,527845.69,13.176559,9,0,2,1
58,5814,4,0,1800,1,3,2,5804,4,1,9000,0,0,1,0,1,49,5,1,374908.66,12.834437,9,0,2,1
58,5813,4,0,1800,1,3,2,5804,5,1,11000,1,1,1,0,1,32,4,1,332676.91,12.714927,9,0,2,1
58,5817,5,1,11000,1,3,2,5805,5,1,11000,0,0,1,0,0,41,4,1,537440.81,13.194574,8,0,1,1
58,5816,5,1,11000,1,3,2,5805,5,1,11000,0,0,0,0,1,24,5,1,208873.31,12.249483,4,0,1,1
58,5815,4,0,1800,1,3,2,5805,5,1,11000,0,0,0,0,1,29,4,1,559776.25,13.235292,6,0,2,1
58,5821,5,0,1000,1,4,3,5806,4,1,9000,0,0,0,0,1,36,3,1,143435.86,11.873643,4,0,3,1
58,5820,3,1,7200,1,4,3,5806,4,1,9000,0,0,0,1,1,31,5,1,429013.84,12.969244,4,0,6,1
58,5822,4,1,9000,1,4,3,5806,4,0,1800,0,0,0,0,1,44,1,1,426584.84,12.963567,7,0,5,1
58,5819,5,1,11000,1,4,3,5806,2,1,5700,0,0,0,0,1,26,3,1,175082.97,12.073015,3,0,2,1
59,5901,3,1,7200,1,2,1,5901,4,0,1800,0,0,0,1,1,44,0,1,206441.45,12.237772,6,0,0,1
59,5902,1,0,3000,1,2,1,5901,5,1,11000,1,1,0,1,1,57,1,0,253652.17,12.443719,12,0,0,1
59,5903,2,1,5700,1,4,3,5902,5,1,11000,0,0,1,0,1,59,0,1,374626.44,12.833685,16,0,2,1
59,5904,4,1,9000,1,4,3,5902,4,1,9000,0,0,0,1,1,57,1,1,238294.38,12.381262,14,0,0,1
59,5906,4,1,9000,1,4,3,5902,4,1,9000,1,1,0,1,1,59,2,1,220503.61,12.303669,8,0,0,1
59,5905,5,1,11000,1,4,3,5902,3,1,7200,0,0,1,0,1,25,1,1,344659.63,12.750313,6,1,0,1
59,5910,4,1,9000,1,4,3,5903,4,1,9000,0,0,0,1,1,39,1,1,940212.75,13.753861,15,0,2,1
59,5909,3,1,7200,1,4,3,5903,5,1,11000,0,0,1,1,0,33,0,1,316100.38,12.663815,5,0,2,1
59,5914,1,0,3000,1,5,4,5904,3,0,2400,0,0,1,1,1,40,4,0,225870.52,12.327717,5,0,1,1
59,5913,2,0,2700,1,5,4,5904,4,0,1800,0,0,1,0,0,59,6,1,420036.25,12.948096,7,0,1,1
59,5912,3,0,2400,1,5,4,5904,6,1,12000,0,0,0,0,1,40,5,1,476629.81,13.074495,3,0,1,1
59,5915,3,0,2400,1,5,4,5904,6,1,12000,0,0,1,0,1,46,3,0,129530.1,11.771668,7,0,2,1
59,5911,4,0,1800,1,5,4,5904,2,0,2700,0,0,1,0,0,54,2,1,328713.66,12.702942,13,0,2,1
59,5940,5,1,11000,1,5,4,5905,5,0,1000,0,0,1,0,1,73,0,0,92141.266,11.431078,2,0,2,1
59,5916,3,1,7200,1,5,4,5905,4,1,9000,1,1,0,1,1,55,0,1,417091.09,12.94106,8,1,0,1
59,5917,4,1,9000,1,5,4,5905,5,0,1000,0,0,1,1,1,32,5,1,103016.96,11.542649,7,1,2,1
59,5920,4,1,9000,1,5,4,5905,4,1,9000,0,0,1,0,0,47,1,1,309548.5,12.64287,5,0,3,1
59,5939,2,1,5700,1,5,4,5905,3,0,2400,0,0,0,0,0,67,0,1,885112.25,13.69347,11,0,4,1
59,5919,2,1,5700,1,4,3,5906,4,1,9000,0,0,1,0,1,71,0,0,436211.19,12.985882,4,1,2,1
59,5943,1,0,3000,1,4,3,5906,1,0,3000,0,0,0,1,1,43,8,1,279788.53,12.541789,6,0,1,1
59,5944,2,0,2700,1,4,3,5906,2,1,5700,0,0,1,0,1,37,2,0,194889.3,12.180187,4,1,0,1
59,5918,2,1,5700,1,4,3,5906,4,1,9000,0,0,1,0,1,65,2,0,53907.793,10.89503,2,0,1,1
59,5923,5,1,11000,1,4,3,5907,5,1,11000,0,0,1,1,1,38,11,1,642465.5,13.373069,6,0,1,1
59,5921,4,0,1800,1,4,3,5907,5,1,11000,0,0,0,1,1,33,3,1,408028.81,12.919093,5,0,1,1
59,5922,4,1,9000,1,4,3,5907,5,1,11000,0,0,1,0,1,54,2,0,325339.28,12.692624,8,0,1,1
59,5926,4,1,9000,1,4,3,5907,5,0,1000,0,0,0,1,1,31,3,1,251626.89,12.435702,7,0,0,1
59,5928,6,0,3000,1,5,4,5908,1,0,3000,0,0,1,0,1,45,4,0,441413.13,12.997737,2,0,3,1
59,5927,2,0,2700,1,5,4,5908,1,0,3000,0,0,1,1,0,33,1,1,331374.34,12.711004,10,0,2,1
59,5929,5,1,11000,1,5,4,5908,6,1,12000,0,0,1,0,1,48,3,0,530492.75,13.181561,9,0,1,1
59,5930,5,0,1000,1,5,4,5908,6,1,12000,0,0,1,0,1,51,0,1,292742.88,12.587049,9,0,0,1
59,5945,6,1,12000,1,5,4,5908,6,1,12000,0,0,0,1,1,63,1,1,229646.25,12.344296,8,1,1,1
59,5924,6,1,12000,1,3,2,5909,6,1,12000,1,1,1,1,1,32,2,1,482788.19,13.087334,10,0,2,1
59,5938,5,1,11000,1,3,2,5909,4,1,9000,1,1,1,0,1,31,3,0,334169.13,12.719402,5,0,0,1
